id,qname,heading,text,type,diagram,website,updated
,encodingType,encodingType,The supported encoding type(s) for an EntryPoint request.,DatatypeProperty,,http://schema.org/encodingType,2026-07-24T12:31:48.132193
,endOffset,endOffset,The end time of the clip expressed as the number of seconds from the beginning of the work.,DatatypeProperty,,http://schema.org/endOffset,2026-07-24T12:31:48.132193
,endTime,endTime,"The endTime of something. For a reserved event or service (e.g. FoodEstablishmentReservation), the time that it is expected to end. For actions that span a period of time, when the action was performed. E.g. John wrote a book from January to *December*. For media, including audio and video, it's the time offset of the end of a clip within a larger file.\n\nNote that Event uses startDate/endDate instead of startTime/endTime, even when describing dates with times. This situation may be clarified i",DatatypeProperty,,http://schema.org/endTime,2026-07-24T12:31:48.132193
,engineType,engineType,The type of engine or engines powering the vehicle.,DatatypeProperty,,http://schema.org/engineType,2026-07-24T12:31:48.132193
,epidemiology,epidemiology,"The characteristics of associated patients, such as age, gender, race etc.",DatatypeProperty,,http://schema.org/epidemiology,2026-07-24T12:31:48.132193
,episodeNumber,episodeNumber,Position of the episode within an ordered group of episodes.,DatatypeProperty,,http://schema.org/episodeNumber,2026-07-24T12:31:48.132193
,errorCode,errorCode,Application or platform dependant error code.,DatatypeProperty,,http://schema.org/errorCode,2026-07-24T12:31:48.132193
,estimatedCost,estimatedCost,The estimated cost of the supply or supplies consumed when performing instructions.,DatatypeProperty,,http://schema.org/estimatedCost,2026-07-24T12:31:48.132193
,estimatedFlightDuration,estimatedFlightDuration,The estimated time the flight will take.,DatatypeProperty,,http://schema.org/estimatedFlightDuration,2026-07-24T12:31:48.132193
,estimatedSalary,estimatedSalary,"An estimated salary for a job posting or occupation, based on a variety of variables including, but not limited to industry, job title, and location. Estimated salaries  are often computed by outside organizations rather than the hiring organization, who may not have committed to the estimated value.",DatatypeProperty,,http://schema.org/estimatedSalary,2026-07-24T12:31:48.132193
,ethicsPolicy,ethicsPolicy,"Statement about ethics policy, e.g. of a [[NewsMediaOrganization]] regarding journalistic and publishing practices, or of a [[Restaurant]], a page describing food source policies. In the case of a [[NewsMediaOrganization]], an ethicsPolicy is typically a statement describing the personal, organizational, and corporate standards of behavior expected by the organization.",DatatypeProperty,,http://schema.org/ethicsPolicy,2026-07-24T12:31:48.132193
,evidenceOrigin,evidenceOrigin,"Source of the data used to formulate the guidance, e.g. RCT, consensus opinion, etc.",DatatypeProperty,,http://schema.org/evidenceOrigin,2026-07-24T12:31:48.132193
,exceptDate,exceptDate,"Defines a [[Date]] or [[DateTime]] during which a scheduled [[Event]] will not take place. The property allows exceptions to
      a [[Schedule]] to be specified. If an exception is specified as a [[DateTime]] then only the event that would have started at that specific date and time
      should be excluded from the schedule. If an exception is specified as a [[Date]] then any event that is scheduled for that 24 hour period should be
      excluded from the schedule. This allows a whole day to ",DatatypeProperty,,http://schema.org/exceptDate,2026-07-24T12:31:48.132193
,exchangeRateSpread,exchangeRateSpread,The difference between the price at which a broker or other intermediary buys and sells foreign currency.,DatatypeProperty,,http://schema.org/exchangeRateSpread,2026-07-24T12:31:48.132193
,exerciseType,exerciseType,"Type(s) of exercise or activity, such as strength training, flexibility training, aerobics, cardiac rehabilitation, etc.",DatatypeProperty,,http://schema.org/exerciseType,2026-07-24T12:31:48.132193
,exifData,exifData,exif data for this object.,DatatypeProperty,,http://schema.org/exifData,2026-07-24T12:31:48.132193
,expectedArrivalFrom,expectedArrivalFrom,The earliest date the package may arrive.,DatatypeProperty,,http://schema.org/expectedArrivalFrom,2026-07-24T12:31:48.132193
,expectedArrivalUntil,expectedArrivalUntil,The latest date the package may arrive.,DatatypeProperty,,http://schema.org/expectedArrivalUntil,2026-07-24T12:31:48.132193
,expectedPrognosis,expectedPrognosis,The likely outcome in either the short term or long term of the medical condition.,DatatypeProperty,,http://schema.org/expectedPrognosis,2026-07-24T12:31:48.132193
,experienceInPlaceOfEducation,experienceInPlaceOfEducation,"Indicates whether a [[JobPosting]] will accept experience (as indicated by [[OccupationalExperienceRequirements]]) in place of its formal educational qualifications (as indicated by [[educationRequirements]]). If true, indicates that satisfying one of these requirements is sufficient.",DatatypeProperty,,http://schema.org/experienceInPlaceOfEducation,2026-07-24T12:31:48.132193
,experienceRequirements,experienceRequirements,Description of skills and experience needed for the position or Occupation.,DatatypeProperty,,http://schema.org/experienceRequirements,2026-07-24T12:31:48.132193
,expertConsiderations,expertConsiderations,Medical expert advice related to the plan.,DatatypeProperty,,http://schema.org/expertConsiderations,2026-07-24T12:31:48.132193
,expires,expires,"Date the content expires and is no longer useful or available. For example a [[VideoObject]] or [[NewsArticle]] whose availability or relevance is time-limited, a [[ClaimReview]] fact check whose publisher wants to indicate that it may no longer be relevant (or helpful to highlight) after some date, or a [[Certification]] the validity has expired.",DatatypeProperty,,http://schema.org/expires,2026-07-24T12:31:48.132193
,extendedAddress,extendedAddress,"An address extension such as an apartment number, C/O or alternative name.",DatatypeProperty,,http://schema.org/extendedAddress,2026-07-24T12:31:48.132193
,familyName,familyName,"Family name. In the U.S., the last name of a Person.",DatatypeProperty,,http://schema.org/familyName,2026-07-24T12:31:48.132193
,faxNumber,faxNumber,The fax number.,DatatypeProperty,,http://schema.org/faxNumber,2026-07-24T12:31:48.132193
,featureList,featureList,Features or modules provided by this application (and possibly required by other applications).,DatatypeProperty,,http://schema.org/featureList,2026-07-24T12:31:48.132193
,feesAndCommissionsSpecification,feesAndCommissionsSpecification,"Description of fees, commissions, and other terms applied either to a class of financial product, or by a financial service organization.",DatatypeProperty,,http://schema.org/feesAndCommissionsSpecification,2026-07-24T12:31:48.132193
,fileFormat,fileFormat,"Media type, typically MIME format (see [IANA site](http://www.iana.org/assignments/media-types/media-types.xhtml)) of the content, e.g. application/zip of a SoftwareApplication binary. In cases where a CreativeWork has several media type representations, 'encoding' can be used to indicate each MediaObject alongside particular fileFormat information. Unregistered or niche file formats can be indicated instead via the most appropriate URL, e.g. defining Web page or a Wikipedia entry.",DatatypeProperty,,http://schema.org/fileFormat,2026-07-24T12:31:48.132193
,fileSize,fileSize,"Size of the application / package (e.g. 18MB). In the absence of a unit (MB, KB etc.), KB will be assumed.",DatatypeProperty,,http://schema.org/fileSize,2026-07-24T12:31:48.132193
,financialAidEligible,financialAidEligible,A financial aid type or program which students may use to pay for tuition or fees associated with the program.,DatatypeProperty,,http://schema.org/financialAidEligible,2026-07-24T12:31:48.132193
,flightDistance,flightDistance,The distance of the flight.,DatatypeProperty,,http://schema.org/flightDistance,2026-07-24T12:31:48.132193
,flightNumber,flightNumber,"The unique identifier for a flight including the airline IATA code. For example, if describing United flight 110, where the IATA code for United is 'UA', the flightNumber is 'UA110'.",DatatypeProperty,,http://schema.org/flightNumber,2026-07-24T12:31:48.132193
,floorLevel,floorLevel,"The floor level for an [[Accommodation]] in a multi-storey building. Since counting
  systems [vary internationally](https://en.wikipedia.org/wiki/Storey#Consecutive_number_floor_designations), the local system should be used where possible.",DatatypeProperty,,http://schema.org/floorLevel,2026-07-24T12:31:48.132193
,followup,followup,Typical or recommended followup care after the procedure is performed.,DatatypeProperty,,http://schema.org/followup,2026-07-24T12:31:48.132193
,foodWarning,foodWarning,"Any precaution, guidance, contraindication, etc. related to consumption of specific foods while taking this drug.",DatatypeProperty,,http://schema.org/foodWarning,2026-07-24T12:31:48.132193
,foundingDate,foundingDate,The date that this organization was founded.,DatatypeProperty,,http://schema.org/foundingDate,2026-07-24T12:31:48.132193
,free,free,"A flag to signal that the item, event, or place is accessible for free.",DatatypeProperty,,http://schema.org/free,2026-07-24T12:31:48.132193
,fuelType,fuelType,"The type of fuel suitable for the engine or engines of the vehicle. If the vehicle has only one engine, this property can be attached directly to the vehicle.",DatatypeProperty,,http://schema.org/fuelType,2026-07-24T12:31:48.132193
,functionalClass,functionalClass,The degree of mobility the joint allows.,DatatypeProperty,,http://schema.org/functionalClass,2026-07-24T12:31:48.132193
,gameAvailabilityType,gameAvailabilityType,"Indicates the availability type of the game content associated with this action, such as whether it is a full version or a demo.",DatatypeProperty,,http://schema.org/gameAvailabilityType,2026-07-24T12:31:48.132193
,gameEdition,gameEdition,The edition of a video game.,DatatypeProperty,,http://schema.org/gameEdition,2026-07-24T12:31:48.132193
,gameLocation,gameLocation,Real or fictional location of the game (or part of game).,DatatypeProperty,,http://schema.org/gameLocation,2026-07-24T12:31:48.132193
,gamePlatform,gamePlatform,"The electronic systems used to play <a href=""http://en.wikipedia.org/wiki/Category:Video_game_platforms"">video games</a>.",DatatypeProperty,,http://schema.org/gamePlatform,2026-07-24T12:31:48.132193
,gender,gender,"Gender of something, typically a [[Person]], but possibly also fictional characters, animals, etc. While http://schema.org/Male and http://schema.org/Female may be used, text strings are also acceptable for people who are not a binary gender. The [[gender]] property can also be used in an extended sense to cover e.g. the gender of sports teams. As with the gender of individuals, we do not try to enumerate all possibilities. A mixed-gender [[SportsTeam]] can be indicated with a text value of ""Mix",DatatypeProperty,,http://schema.org/gender,2026-07-24T12:31:48.132193
,geoRadius,geoRadius,Indicates the approximate radius of a GeoCircle (metres unless indicated otherwise via Distance notation).,DatatypeProperty,,http://schema.org/geoRadius,2026-07-24T12:31:48.132193
,gettingTestedInfo,gettingTestedInfo,"Information about getting tested (for a [[MedicalCondition]]), e.g. in the context of a pandemic.",DatatypeProperty,,http://schema.org/gettingTestedInfo,2026-07-24T12:31:48.132193
,givenName,givenName,"Given name. In the U.S., the first name of a Person.",DatatypeProperty,,http://schema.org/givenName,2026-07-24T12:31:48.132193
,globalLocationNumber,globalLocationNumber,"The [Global Location Number](http://www.gs1.org/gln) (GLN, sometimes also referred to as International Location Number or ILN) of the respective organization, person, or place. The GLN is a 13-digit number used to identify parties and physical locations.",DatatypeProperty,,http://schema.org/globalLocationNumber,2026-07-24T12:31:48.132193
,gtin12,gtin12,"The GTIN-12 code of the product, or the product to which the offer refers. The GTIN-12 is the 12-digit GS1 Identification Key composed of a U.P.C. Company Prefix, Item Reference, and Check Digit used to identify trade items. See [GS1 GTIN Summary](http://www.gs1.org/barcodes/technical/idkeys/gtin) for more details.",DatatypeProperty,,http://schema.org/gtin12,2026-07-24T12:31:48.132193
,gtin13,gtin13,"The GTIN-13 code of the product, or the product to which the offer refers. This is equivalent to 13-digit ISBN codes and EAN UCC-13. Former 12-digit UPC codes can be converted into a GTIN-13 code by simply adding a preceding zero. See [GS1 GTIN Summary](http://www.gs1.org/barcodes/technical/idkeys/gtin) for more details.",DatatypeProperty,,http://schema.org/gtin13,2026-07-24T12:31:48.132193
,gtin14,gtin14,"The GTIN-14 code of the product, or the product to which the offer refers. See [GS1 GTIN Summary](http://www.gs1.org/barcodes/technical/idkeys/gtin) for more details.",DatatypeProperty,,http://schema.org/gtin14,2026-07-24T12:31:48.132193
,gtin8,gtin8,"The GTIN-8 code of the product, or the product to which the offer refers. This code is also known as EAN/UCC-8 or 8-digit EAN. See [GS1 GTIN Summary](http://www.gs1.org/barcodes/technical/idkeys/gtin) for more details.",DatatypeProperty,,http://schema.org/gtin8,2026-07-24T12:31:48.132193
,guidelineDate,guidelineDate,Date on which this guideline's recommendation was made.,DatatypeProperty,,http://schema.org/guidelineDate,2026-07-24T12:31:48.132193
,hasBioPolymerSequence,hasBioPolymerSequence,"A symbolic representation of a BioChemEntity. For example, a nucleotide sequence of a Gene or an amino acid sequence of a Protein.",DatatypeProperty,,http://schema.org/hasBioPolymerSequence,2026-07-24T12:31:48.132193
,hasDriveThroughService,hasDriveThroughService,"Indicates whether some facility (e.g. [[FoodEstablishment]], [[CovidTestingFacility]]) offers a service that can be used by driving through in a car. In the case of [[CovidTestingFacility]] such facilities could potentially help with social distancing from other potentially-infected users.",DatatypeProperty,,http://schema.org/hasDriveThroughService,2026-07-24T12:31:48.132193
,hasGS1DigitalLink,hasGS1DigitalLink,"The <a href=""https://www.gs1.org/standards/gs1-digital-link"">GS1 digital link</a> associated with the object. This URL should conform to the particular requirements of digital links. The link should only contain the Application Identifiers (AIs) that are relevant for the entity being annotated, for instance a [[Product]] or an [[Organization]], and for the correct granularity. In particular, for products:<ul><li>A Digital Link that contains a serial number (AI <code>21</code>) should only be pre",DatatypeProperty,,http://schema.org/hasGS1DigitalLink,2026-07-24T12:31:48.132193
,hasMolecularFunction,hasMolecularFunction,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,DatatypeProperty,,http://schema.org/hasMolecularFunction,2026-07-24T12:31:48.132193
,hasTierRequirement,hasTierRequirement,"A requirement for a user to join a membership tier, for example: a CreditCard if the tier requires sign up for a credit card, A UnitPriceSpecification if the user is required to pay a (periodic) fee, or a MonetaryAmount if the user needs to spend a minimum amount to join the tier. If a tier is free to join then this property does not need to be specified.",DatatypeProperty,,http://schema.org/hasTierRequirement,2026-07-24T12:31:48.132193
,headline,headline,Headline of the article.,DatatypeProperty,,http://schema.org/headline,2026-07-24T12:31:48.132193
,healthPlanCoinsuranceOption,healthPlanCoinsuranceOption,"Whether the coinsurance applies before or after deductible, etc. TODO: Is this a closed set?",DatatypeProperty,,http://schema.org/healthPlanCoinsuranceOption,2026-07-24T12:31:48.132193
,healthPlanCoinsuranceRate,healthPlanCoinsuranceRate,The rate of coinsurance expressed as a number between 0.0 and 1.0.,DatatypeProperty,,http://schema.org/healthPlanCoinsuranceRate,2026-07-24T12:31:48.132193
,healthPlanCopayOption,healthPlanCopayOption,"Whether the copay is before or after deductible, etc. TODO: Is this a closed set?",DatatypeProperty,,http://schema.org/healthPlanCopayOption,2026-07-24T12:31:48.132193
,healthPlanCostSharing,healthPlanCostSharing,The costs to the patient for services under this network or formulary.,DatatypeProperty,,http://schema.org/healthPlanCostSharing,2026-07-24T12:31:48.132193
,healthPlanDrugOption,healthPlanDrugOption,TODO.,DatatypeProperty,,http://schema.org/healthPlanDrugOption,2026-07-24T12:31:48.132193
,healthPlanDrugTier,healthPlanDrugTier,The tier(s) of drugs offered by this formulary or insurance plan.,DatatypeProperty,,http://schema.org/healthPlanDrugTier,2026-07-24T12:31:48.132193
,healthPlanId,healthPlanId,"The 14-character, HIOS-generated Plan ID number. (Plan IDs must be unique, even across different markets.)",DatatypeProperty,,http://schema.org/healthPlanId,2026-07-24T12:31:48.132193
,healthPlanMarketingUrl,healthPlanMarketingUrl,The URL that goes directly to the plan brochure for the specific standard plan or plan variation.,DatatypeProperty,,http://schema.org/healthPlanMarketingUrl,2026-07-24T12:31:48.132193
,healthPlanNetworkId,healthPlanNetworkId,Name or unique ID of network. (Networks are often reused across different insurance plans.),DatatypeProperty,,http://schema.org/healthPlanNetworkId,2026-07-24T12:31:48.132193
,healthPlanNetworkTier,healthPlanNetworkTier,The tier(s) for this network.,DatatypeProperty,,http://schema.org/healthPlanNetworkTier,2026-07-24T12:31:48.132193
,healthPlanPharmacyCategory,healthPlanPharmacyCategory,The category or type of pharmacy associated with this cost sharing.,DatatypeProperty,,http://schema.org/healthPlanPharmacyCategory,2026-07-24T12:31:48.132193
,highPrice,highPrice,"The highest price of all offers available.\n\nUsage guidelines:\n\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.",DatatypeProperty,,http://schema.org/highPrice,2026-07-24T12:31:48.132193
,honorificPrefix,honorificPrefix,An honorific prefix preceding a Person's name such as Dr/Mrs/Mr.,DatatypeProperty,,http://schema.org/honorificPrefix,2026-07-24T12:31:48.132193
,honorificSuffix,honorificSuffix,An honorific suffix following a Person's name such as M.D./PhD/MSCSW.,DatatypeProperty,,http://schema.org/honorificSuffix,2026-07-24T12:31:48.132193
,howPerformed,howPerformed,How the procedure is performed.,DatatypeProperty,,http://schema.org/howPerformed,2026-07-24T12:31:48.132193
,httpMethod,httpMethod,An HTTP method that specifies the appropriate HTTP method for a request to an HTTP EntryPoint. Values are capitalized strings as used in HTTP.,DatatypeProperty,,http://schema.org/httpMethod,2026-07-24T12:31:48.132193
,iataCode,iataCode,IATA identifier for an airline or airport.,DatatypeProperty,,http://schema.org/iataCode,2026-07-24T12:31:48.132193
,icaoCode,icaoCode,ICAO identifier for an airport.,DatatypeProperty,,http://schema.org/icaoCode,2026-07-24T12:31:48.132193
,inChI,inChI,Non-proprietary identifier for molecular entity that can be used in printed and electronic data sources thus enabling easier linking of diverse data compilations.,DatatypeProperty,,http://schema.org/inChI,2026-07-24T12:31:48.132193
,inChIKey,inChIKey,InChIKey is a hashed version of the full InChI (using the SHA-256 algorithm).,DatatypeProperty,,http://schema.org/inChIKey,2026-07-24T12:31:48.132193
,inCodeSet,inCodeSet,A [[CategoryCodeSet]] that contains this category code.,DatatypeProperty,,http://schema.org/inCodeSet,2026-07-24T12:31:48.132193
,inProductGroupWithID,inProductGroupWithID,Indicates the [[productGroupID]] for a [[ProductGroup]] that this product [[isVariantOf]]. ,DatatypeProperty,,http://schema.org/inProductGroupWithID,2026-07-24T12:31:48.132193
,inStoreReturnsOffered,inStoreReturnsOffered,Are in-store returns offered? (For more advanced return methods use the [[returnMethod]] property.),DatatypeProperty,,http://schema.org/inStoreReturnsOffered,2026-07-24T12:31:48.132193
,inSupportOf,inSupportOf,"Qualification, candidature, degree, application that Thesis supports.",DatatypeProperty,,http://schema.org/inSupportOf,2026-07-24T12:31:48.132193
,incentives,incentives,Description of bonus and commission compensation aspects of the job.,DatatypeProperty,,http://schema.org/incentives,2026-07-24T12:31:48.132193
,incomeLimit,incomeLimit,"Optional. Income limit for which the incentive is applicable for.
    
<p>If MonetaryAmount is specified, this should be based on annualized income (e.g. if an incentive is limited to those making <$114,000 annually):</p>
    {
        ""@type"": ""MonetaryAmount"",
        ""maxValue"": 114000,
        ""currency"": ""USD"",
    }

Use Text for incentives that are limited based on other criteria, for example if an incentive is only available to recipients making 120% of the median poverty income in their",DatatypeProperty,,http://schema.org/incomeLimit,2026-07-24T12:31:48.132193
,industry,industry,The industry associated with the job position.,DatatypeProperty,,http://schema.org/industry,2026-07-24T12:31:48.132193
,ineligibleRegion,ineligibleRegion,"The ISO 3166-1 (ISO 3166-1 alpha-2) or ISO 3166-2 code, the place, or the GeoShape for the geo-political region(s) for which the offer or delivery charge specification is not valid, e.g. a region where the transaction is not allowed.\n\nSee also [[eligibleRegion]].
      ",DatatypeProperty,,http://schema.org/ineligibleRegion,2026-07-24T12:31:48.132193
,infectiousAgent,infectiousAgent,"The actual infectious agent, such as a specific bacterium.",DatatypeProperty,,http://schema.org/infectiousAgent,2026-07-24T12:31:48.132193
,ingredients,ingredients,"A single ingredient used in the recipe, e.g. sugar, flour or garlic.",DatatypeProperty,,http://schema.org/ingredients,2026-07-24T12:31:48.132193
,installUrl,installUrl,"URL at which the app may be installed, if different from the URL of the item.",DatatypeProperty,,http://schema.org/installUrl,2026-07-24T12:31:48.132193
,intensity,intensity,"Quantitative measure gauging the degree of force involved in the exercise, for example, heartbeats per minute. May include the velocity of the movement.",DatatypeProperty,,http://schema.org/intensity,2026-07-24T12:31:48.132193
,interactivityType,interactivityType,"The predominant mode of learning supported by the learning resource. Acceptable values are 'active', 'expositive', or 'mixed'.",DatatypeProperty,,http://schema.org/interactivityType,2026-07-24T12:31:48.132193
,interestRate,interestRate,"The interest rate, charged or paid, applicable to the financial product. Note: This is different from the calculated annualPercentageRate.",DatatypeProperty,,http://schema.org/interestRate,2026-07-24T12:31:48.132193
,isAcceptingNewPatients,isAcceptingNewPatients,Whether the provider is accepting new patients.,DatatypeProperty,,http://schema.org/isAcceptingNewPatients,2026-07-24T12:31:48.132193
,isAvailableGenerically,isAvailableGenerically,True if the drug is available in a generic form (regardless of name).,DatatypeProperty,,http://schema.org/isAvailableGenerically,2026-07-24T12:31:48.132193
,isBasedOnUrl,isBasedOnUrl,"A resource that was used in the creation of this resource. This term can be repeated for multiple sources. For example, http://example.com/great-multiplication-intro.html.",DatatypeProperty,,http://schema.org/isBasedOnUrl,2026-07-24T12:31:48.132193
,isFamilyFriendly,isFamilyFriendly,Indicates whether this content is family friendly.,DatatypeProperty,,http://schema.org/isFamilyFriendly,2026-07-24T12:31:48.132193
,isGift,isGift,Indicates whether the offer was accepted as a gift for someone other than the buyer.,DatatypeProperty,,http://schema.org/isGift,2026-07-24T12:31:48.132193
,isInvolvedInBiologicalProcess,isInvolvedInBiologicalProcess,Biological process this BioChemEntity is involved in; please use PropertyValue if you want to include any evidence.,DatatypeProperty,,http://schema.org/isInvolvedInBiologicalProcess,2026-07-24T12:31:48.132193
,isLiveBroadcast,isLiveBroadcast,True if the broadcast is of a live event.,DatatypeProperty,,http://schema.org/isLiveBroadcast,2026-07-24T12:31:48.132193
,isLocatedInSubcellularLocation,isLocatedInSubcellularLocation,Subcellular location where this BioChemEntity is located; please use PropertyValue if you want to include any evidence.,DatatypeProperty,,http://schema.org/isLocatedInSubcellularLocation,2026-07-24T12:31:48.132193
,isProprietary,isProprietary,True if this item's name is a proprietary/brand name (vs. generic name).,DatatypeProperty,,http://schema.org/isProprietary,2026-07-24T12:31:48.132193
,isResizable,isResizable,"Whether the 3DModel allows resizing. For example, room layout applications often do not allow 3DModel elements to be resized to reflect reality.",DatatypeProperty,,http://schema.org/isResizable,2026-07-24T12:31:48.132193
,isUnlabelledFallback,isUnlabelledFallback,"This can be marked 'true' to indicate that some published [[DeliveryTimeSettings]] or [[ShippingRateSettings]] are intended to apply to all [[OfferShippingDetails]] published by the same merchant, when referenced by a [[shippingSettingsLink]] in those settings. It is not meaningful to use a 'true' value for this property alongside a transitTimeLabel (for [[DeliveryTimeSettings]]) or shippingLabel (for [[ShippingRateSettings]]), since this property is for use with unlabelled settings.",DatatypeProperty,,http://schema.org/isUnlabelledFallback,2026-07-24T12:31:48.132193
,isbn,isbn,The ISBN of the book.,DatatypeProperty,,http://schema.org/isbn,2026-07-24T12:31:48.132193
,isicV4,isicV4,"The International Standard of Industrial Classification of All Economic Activities (ISIC), Revision 4 code for a particular organization, business person, or place.",DatatypeProperty,,http://schema.org/isicV4,2026-07-24T12:31:48.132193
,iso6523Code,iso6523Code,"An organization identifier as defined in [ISO 6523(-1)](https://en.wikipedia.org/wiki/ISO/IEC_6523). The identifier should be in the `XXXX:YYYYYY:ZZZ` or `XXXX:YYYYYY`format. Where `XXXX` is a 4 digit _ICD_ (International Code Designator), `YYYYYY` is an _OID_ (Organization Identifier) with all formatting characters (dots, dashes, spaces) removed with a maximal length of 35 characters, and `ZZZ` is an optional OPI (Organization Part Identifier) with a maximum length of 35 characters. The various",DatatypeProperty,,http://schema.org/iso6523Code,2026-07-24T12:31:48.132193
,isrcCode,isrcCode,The International Standard Recording Code for the recording.,DatatypeProperty,,http://schema.org/isrcCode,2026-07-24T12:31:48.132193
,issn,issn,"The International Standard Serial Number (ISSN) that identifies this serial publication. You can repeat this property to identify different formats of, or the linking ISSN (ISSN-L) for, this serial publication.",DatatypeProperty,,http://schema.org/issn,2026-07-24T12:31:48.132193
,issueNumber,issueNumber,"Identifies the issue of publication; for example, ""iii"" or ""2"".",DatatypeProperty,,http://schema.org/issueNumber,2026-07-24T12:31:48.132193
,iswcCode,iswcCode,The International Standard Musical Work Code for the composition.,DatatypeProperty,,http://schema.org/iswcCode,2026-07-24T12:31:48.132193
,itemListElement,itemListElement,"For itemListElement values, you can use simple strings (e.g. ""Peter"", ""Paul"", ""Mary""), existing entities, or use ListItem.\n\nText values are best if the elements in the list are plain strings. Existing entities are best for a simple, unordered list of existing things in your data. ListItem is used with ordered lists when you want to provide additional context about the element in that list or when the same item might be in different places in different lists.\n\nNote: The order of elements in y",DatatypeProperty,,http://schema.org/itemListElement,2026-07-24T12:31:48.132193
,itemListOrder,itemListOrder,"Type of ordering (e.g. Ascending, Descending, Unordered).",DatatypeProperty,,http://schema.org/itemListOrder,2026-07-24T12:31:48.132193
,itemLocation,itemLocation,Current location of the item.,DatatypeProperty,,http://schema.org/itemLocation,2026-07-24T12:31:48.132193
,iupacName,iupacName,Systematic method of naming chemical compounds as recommended by the International Union of Pure and Applied Chemistry (IUPAC).,DatatypeProperty,,http://schema.org/iupacName,2026-07-24T12:31:48.132193
,jobImmediateStart,jobImmediateStart,An indicator as to whether a position is available for an immediate start.,DatatypeProperty,,http://schema.org/jobImmediateStart,2026-07-24T12:31:48.132193
,jobLocationType,jobLocationType,A description of the job location (e.g. TELECOMMUTE for telecommute jobs).,DatatypeProperty,,http://schema.org/jobLocationType,2026-07-24T12:31:48.132193
,jobStartDate,jobStartDate,The date on which a successful applicant for this job would be expected to start work. Choose a specific date in the future or use the jobImmediateStart property to indicate the position is to be filled as soon as possible.,DatatypeProperty,,http://schema.org/jobStartDate,2026-07-24T12:31:48.132193
,jobTitle,jobTitle,"The job title of the person (for example, Financial Manager).",DatatypeProperty,,http://schema.org/jobTitle,2026-07-24T12:31:48.132193
,keywords,keywords,"Keywords or tags used to describe some item. Multiple textual entries in a keywords list are typically delimited by commas, or by repeating the property.",DatatypeProperty,,http://schema.org/keywords,2026-07-24T12:31:48.132193
,knownVehicleDamages,knownVehicleDamages,"A textual description of known damages, both repaired and unrepaired.",DatatypeProperty,,http://schema.org/knownVehicleDamages,2026-07-24T12:31:48.132193
,knowsAbout,knowsAbout,"Of a [[Person]], and less typically of an [[Organization]], to indicate a topic that is known about - suggesting possible expertise but not implying it. We do not distinguish skill levels here, or relate this to educational content, events, objectives or [[JobPosting]] descriptions.",DatatypeProperty,,http://schema.org/knowsAbout,2026-07-24T12:31:48.132193
,knowsLanguage,knowsLanguage,"Of a [[Person]], and less typically of an [[Organization]], to indicate a known language. We do not distinguish skill levels or reading/writing/speaking/signing here. Use language codes from the [IETF BCP 47 standard](http://tools.ietf.org/html/bcp47).",DatatypeProperty,,http://schema.org/knowsLanguage,2026-07-24T12:31:48.132193
,labelDetails,labelDetails,Link to the drug's label details.,DatatypeProperty,,http://schema.org/labelDetails,2026-07-24T12:31:48.132193
,lastReviewed,lastReviewed,Date on which the content on this web page was last reviewed for accuracy and/or completeness.,DatatypeProperty,,http://schema.org/lastReviewed,2026-07-24T12:31:48.132193
,latitude,latitude,The latitude of a location. For example ```37.42242``` ([WGS 84](https://en.wikipedia.org/wiki/World_Geodetic_System)).,DatatypeProperty,,http://schema.org/latitude,2026-07-24T12:31:48.132193
,layoutImage,layoutImage,A schematic image showing the floorplan layout.,DatatypeProperty,,http://schema.org/layoutImage,2026-07-24T12:31:48.132193
,learningResourceType,learningResourceType,"The predominant type or kind characterizing the learning resource. For example, 'presentation', 'handout'.",DatatypeProperty,,http://schema.org/learningResourceType,2026-07-24T12:31:48.132193
,legalName,legalName,"The official name of the organization, e.g. the registered company name.",DatatypeProperty,,http://schema.org/legalName,2026-07-24T12:31:48.132193
,legalStatus,legalStatus,"The drug or supplement's legal status, including any controlled substance schedules that apply.",DatatypeProperty,,http://schema.org/legalStatus,2026-07-24T12:31:48.132193
,legislationDate,legislationDate,"The date of adoption or signature of the legislation. This is the date at which the text is officially aknowledged to be a legislation, even though it might not even be published or in force.",DatatypeProperty,,http://schema.org/legislationDate,2026-07-24T12:31:48.132193
,legislationDateOfApplicability,legislationDateOfApplicability,"The date at which the Legislation becomes applicable. This can sometimes be distinct from the date of entry into force : a text may come in force today, and state it will become applicable in 3 months.",DatatypeProperty,,http://schema.org/legislationDateOfApplicability,2026-07-24T12:31:48.132193
,legislationDateVersion,legislationDateVersion,"The point-in-time at which the provided description of the legislation is valid (e.g.: when looking at the law on the 2016-04-07 (= dateVersion), I get the consolidation of 2015-04-12 of the ""National Insurance Contributions Act 2015"")",DatatypeProperty,,http://schema.org/legislationDateVersion,2026-07-24T12:31:48.132193
